Date,Open,High,Low,Close,Adj Close,Volume
2019-07-18,4.044691,4.123611,3.956269,4.094540,4.094540,81947333
2019-07-19,4.094540,4.362355,4.066899,4.190551,4.190551,129099300
2019-07-20,4.190156,4.445397,4.170302,4.349007,4.349007,100871120
2019-07-21,4.354940,4.464640,4.341115,4.464640,4.464640,63870804
2019-07-22,4.469114,4.829812,4.449450,4.812112,4.812112,130306310
2019-07-23,4.814130,4.858207,4.558798,4.687106,4.687106,141261688
2019-07-24,4.687106,4.769732,4.519776,4.596242,4.596242,102176332
2019-07-25,4.595366,4.659253,4.567779,4.639993,4.639993,70167694
2019-07-26,4.639993,4.639993,4.497358,4.607405,4.607405,82924098
2019-07-27,4.607405,4.738860,4.442108,4.525871,4.525871,90396399
2019-07-28,4.533871,4.667633,4.499212,4.661439,4.661439,40272848
2019-07-29,4.654626,4.742395,4.603125,4.732738,4.732738,63427270
2019-07-30,4.731217,4.736057,4.661400,4.712961,4.712961,63535260
2019-07-31,4.711449,4.783225,4.699819,4.774763,4.774763,57970655
2019-08-01,4.773390,4.786442,4.699384,4.768083,4.768083,51683149
2019-08-02,4.767775,4.785326,4.707378,4.721167,4.721167,56474042
2019-08-03,4.723699,4.790151,4.714151,4.724814,4.724814,39842281
2019-08-04,4.722434,4.760075,4.628672,4.643441,4.643441,45035399
2019-08-05,4.642646,4.756170,4.624781,4.718313,4.718313,62189884
2019-08-06,4.712687,4.966370,4.676872,4.834440,4.834440,88953661
2019-08-07,4.834251,4.960102,4.819135,4.936557,4.936557,81812603
2019-08-08,4.936557,5.166019,4.929165,5.080534,5.080534,104112946
2019-08-09,5.084197,5.245151,5.004358,5.085246,5.085246,114516547
2019-08-10,5.085246,5.147492,4.947998,5.040559,5.040559,74263307
2019-08-11,5.040496,5.107062,4.987347,5.082545,5.082545,58766850
2019-08-12,5.080185,5.149229,5.061716,5.082855,5.082855,55778250
2019-08-13,5.084099,5.089365,4.978850,5.016982,5.016982,52251031
2019-08-14,5.016531,5.065023,4.868703,4.873350,4.873350,90606174
2019-08-15,4.873350,5.054289,4.722718,4.990704,4.990704,161148630
2019-08-16,4.993847,5.015054,4.840580,4.939097,4.939097,81922892
2019-08-17,4.939706,4.946595,4.827107,4.887131,4.887131,55780921
2019-08-18,4.881775,4.937882,4.828318,4.913839,4.913839,49425287
2019-08-19,4.914803,4.978479,4.861995,4.958854,4.958854,51514995
2019-08-20,4.958854,5.012324,4.908119,4.956009,4.956009,60575497
2019-08-21,4.956009,4.976297,4.722559,4.823798,4.823798,104993053
2019-08-22,4.823798,4.940650,4.753077,4.863077,4.863077,85397087
2019-08-23,4.863077,4.908230,4.819287,4.859624,4.859624,67588622
2019-08-24,4.857889,4.863711,4.782883,4.821035,4.821035,67580772
2019-08-25,4.821035,4.826620,4.724444,4.781681,4.781681,70577545
2019-08-26,4.775471,4.837562,4.580754,4.671292,4.671292,101656274
2019-08-27,4.669414,4.674982,4.571011,4.601275,4.601275,90807931
2019-08-28,4.596242,4.628336,4.144178,4.144178,4.144178,75492316
2019-08-29,4.230860,4.233763,3.807573,3.875931,3.875931,142523800
2019-08-30,3.875931,3.957524,3.777664,3.883636,3.883636,87208477
2019-08-31,3.884858,3.901978,3.825781,3.879556,3.879556,55123623
2019-09-01,3.878003,3.954081,3.686863,3.787948,3.787948,70506504
2019-09-02,3.787038,4.007881,3.776465,3.995332,3.995332,87367585
2019-09-03,3.993059,4.170563,3.951259,4.102198,4.102198,98520692
2019-09-04,4.106605,4.136910,4.034130,4.084002,4.084002,75949545
2019-09-05,4.085562,4.091072,3.914233,3.978375,3.978375,78667121
2019-09-06,3.978375,4.081610,3.931765,3.955234,3.955234,84267913
2019-09-07,3.957934,4.081051,3.938598,4.037526,4.037526,66856501
2019-09-08,4.040077,4.078737,4.011239,4.052778,4.052778,68409899
2019-09-09,4.054480,4.086852,3.978015,4.026547,4.026547,68089613
2019-09-10,4.023700,4.207190,3.993531,4.102832,4.102832,101981235
2019-09-11,4.104917,4.368967,4.094313,4.136289,4.136289,147386654
2019-09-12,4.138755,4.166549,4.054372,4.116846,4.116846,76778699
2019-09-13,4.117754,4.139983,4.038054,4.051497,4.051497,58166861
2019-09-14,4.053719,4.112690,4.015009,4.105866,4.105866,66373479
2019-09-15,4.105866,4.106287,4.052302,4.070550,4.070550,63303316
2019-09-16,4.071145,4.085315,4.003447,4.040595,4.040595,76786762
2019-09-17,4.040914,4.149479,4.027761,4.082633,4.082633,94613100
2019-09-18,4.083790,4.220129,4.075256,4.140202,4.140202,115246192
2019-09-19,4.141114,4.156950,4.035518,4.117722,4.117722,94313273
2019-09-20,4.118174,4.132580,4.068938,4.085602,4.085602,97745070
2019-09-21,4.087441,4.119569,4.057325,4.070028,4.070028,78858501
2019-09-22,4.071340,4.073870,3.998539,4.023284,4.023284,88236690
2019-09-23,4.024619,4.032166,3.777594,3.777594,3.777594,97312384
2019-09-24,3.779237,3.856495,3.178588,3.249627,3.249627,185998662
2019-09-25,3.240870,3.387187,3.130084,3.268323,3.268323,109701541
2019-09-26,3.268024,3.294355,2.954465,3.056283,3.056283,114424064
2019-09-27,3.054587,3.238735,3.001189,3.212531,3.212531,90310631
2019-09-28,3.213184,3.230660,3.117365,3.173217,3.173217,89466017
2019-09-29,3.174067,3.182905,3.030575,3.091900,3.091900,74630012
2019-09-30,3.092013,3.230052,3.000260,3.186572,3.186572,80492092
2019-10-01,3.189324,3.309808,3.141517,3.155681,3.155681,76704784
2019-10-02,3.155681,3.205143,3.121369,3.202626,3.202626,71339535
2019-10-03,3.204032,3.209436,3.107867,3.167883,3.167883,65616658
2019-10-04,3.164231,3.192680,3.137423,3.186477,3.186477,67859948
2019-10-05,3.186477,3.186477,3.115314,3.138973,3.138973,68721653
2019-10-06,3.138914,3.163010,3.037309,3.049236,3.049236,71410156
2019-10-07,3.047059,3.201316,3.028411,3.166590,3.166590,82117549
2019-10-08,3.167449,3.297173,3.149108,3.187815,3.187815,90817087
